player_id,player_name,round,status,afl_played,vfl_played,player_value_score,performance_score,potential_score,availability_label
12678,Conor Nash,6,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,7,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,8,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,9,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,10,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,11,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,12,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,13,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,14,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,16,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,17,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,18,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,19,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,20,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,21,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,22,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,23,afl_played,True,,4.361,4.361,0.574,played
12678,Conor Nash,24,afl_played,True,,4.361,4.361,0.574,played
12710,Dylan Moore,1,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,2,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,3,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,4,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,5,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,6,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,7,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,8,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,9,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,10,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,11,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,12,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,13,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,14,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,16,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,17,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,18,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,19,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,20,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,21,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,22,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,23,afl_played,True,,4.727,4.727,0.083,played
12710,Dylan Moore,24,afl_played,True,,4.727,4.727,0.083,played
13146,Ethan Phillips,1,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,2,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,3,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,4,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,5,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,6,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,7,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,8,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,9,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,10,afl_played,True,,3.03,3.03,2.077,played
13146,Ethan Phillips,11,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,12,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,13,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,14,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,16,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,17,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,18,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,19,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,20,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,21,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,22,unavailable,False,,3.03,3.03,2.077,missing
13146,Ethan Phillips,23,vfl_only,False,True,3.03,3.03,2.077,missing
13146,Ethan Phillips,24,unavailable,False,,3.03,3.03,2.077,missing
12846,Finn Maginness,1,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,2,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,3,intermittent,False,,2.619,2.619,1.26,missing
12846,Finn Maginness,4,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,5,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,6,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,7,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,8,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,9,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,10,vfl_only,False,True,2.619,2.619,1.26,missing
12846,Finn Maginness,11,vfl_only,False,True,2.619,2.619,1.26,missing
12846,Finn Maginness,12,vfl_only,False,True,2.619,2.619,1.26,missing
12846,Finn Maginness,13,unavailable,False,,2.619,2.619,1.26,missing
12846,Finn Maginness,14,unavailable,False,,2.619,2.619,1.26,missing
12846,Finn Maginness,16,vfl_only,False,True,2.619,2.619,1.26,missing
12846,Finn Maginness,17,unavailable,False,,2.619,2.619,1.26,missing
12846,Finn Maginness,18,unavailable,False,,2.619,2.619,1.26,missing
12846,Finn Maginness,19,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,20,afl_played,True,,2.619,2.619,1.26,played
12846,Finn Maginness,21,vfl_only,False,True,2.619,2.619,1.26,missing
12846,Finn Maginness,22,intermittent,False,,2.619,2.619,1.26,missing
12846,Finn Maginness,23,vfl_only,False,True,2.619,2.619,1.26,missing
12846,Finn Maginness,24,afl_played,True,,2.619,2.619,1.26,played
12585,Harry Morrison,1,vfl_only,False,True,3.118,3.118,0.051,missing
12585,Harry Morrison,2,unavailable,False,,3.118,3.118,0.051,missing
12585,Harry Morrison,3,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,4,unavailable,False,,3.118,3.118,0.051,missing
12585,Harry Morrison,5,unavailable,False,,3.118,3.118,0.051,missing
12585,Harry Morrison,6,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,7,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,8,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,9,vfl_only,False,True,3.118,3.118,0.051,missing
12585,Harry Morrison,10,vfl_only,False,True,3.118,3.118,0.051,missing
12585,Harry Morrison,11,vfl_only,False,True,3.118,3.118,0.051,missing
12585,Harry Morrison,12,vfl_only,False,True,3.118,3.118,0.051,missing
12585,Harry Morrison,13,unavailable,False,,3.118,3.118,0.051,missing
12585,Harry Morrison,14,unavailable,False,,3.118,3.118,0.051,missing
12585,Harry Morrison,16,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,17,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,18,afl_played,True,,3.118,3.118,0.051,played
12585,Harry Morrison,19,intermittent,False,,3.118,3.118,0.051,missing
12585,Harry Morrison,20,intermittent,False,,3.118,3.118,0.051,missing
